x exact r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30 r31 r32 r33 r34 r35 r36 r37 r38 r39 r40 r41 r42 r43 r44 r45 r46 r47 r48 r49 r50 r51 r52 r53 r54 r55 r56 r57 r58 r59 r60
11.85 -8.688595716571601e-17 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 0 0 -0 -0 3.392386922726793e-45 8.229780702993319e-45 -1.971877618847384e-44 -7.509898993627893e-44 6.960684786405335e-45 2.933860175743767e-43 3.070667764052963e-43 -4.729504340511905e-43 -9.47885517510992e-43 -4.07730434815694e-43 1.309793900749122e-42 1.147327872010234e-42
12 -4.900054536546696e-18 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 0 0 -0 -0 -5.175350581270652e-109 8.658437412776371e-47 2.357282552960275e-46 -4.96017912310814e-46 -2.340188726634962e-45 9.595777333955376e-48 1.005886415697544e-44 9.587806338806916e-45 -8.500998497727859e-45 -2.026776053315635e-44 -4.35938501249735e-45 2.419649001515527e-44
12.15 -2.427437610586762e-17 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 0 0 -0 -2.375760704415118e-107 1.3548719894503e-106 5.105141019141131e-106 2.358962968294345e-48 5.857138973631697e-48 -1.52528795230457e-47 -6.029906902829927e-47 2.887069323668351e-48 2.394908055278077e-46 2.526499944354273e-46 -9.101951777769107e-47 -7.275086990498369e-46 -2.701019078784655e-46
12.3 7.011051389811868e-18 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 0 0 -9.08863385439354e-106 6.838702916551315e-105 2.075473372392883e-104 -2.715845526847491e-104 -1.455522770830808e-103 5.491944759067041e-50 1.636622351200111e-49 -3.533733036780751e-49 -1.850179155826084e-48 -2.85691961600244e-49 4.761663841976279e-48 5.590062376142392e-48 -6.902771412000398e-48 -1.453529530235573e-47
12.45 -3.684076361300157e-17 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 0 -3.639236243324403e-104 2.813716430662957e-103 9.49047359095602e-103 -1.215348582086234e-102 -5.56911147400197e-102 1.213327030430523e-102 1.925205546788161e-101 1.489275118143345e-51 3.851246951581679e-51 -1.057341182937532e-50 -4.173783916128114e-50 -1.416715582376003e-50 7.536025245101665e-50 1.52947515151851e-49 -7.490191160527717e-50
12.6 -2.313730805091107e-17 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -1.087093880096278e-102 1.23419261898492e-101 3.746115000936496e-101 -7.785108273857833e-101 -2.499097579355258e-100 4.934453100777487e-101 8.55528942077729e-100 3.263487421525156e-100 -1.975335961751599e-99 3.233920328119422e-53 1.064863107159116e-52 -1.958704797240883e-52 -8.041615013813986e-52 -4.264053147020236e-52 2.906859438942251e-51 3.191487788901692e-51
12.75 -6.785118126187956e-20 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -0 -0 -0 -0 -0 -0 0 -0 -0 0 -5.421183132399693e-101 3.950967281487968e-100 1.449460095906171e-99 -3.746532768408041e-99 -1.255452290046629e-98 2.967680569984338e-99 3.585646608222191e-98 1.374135050452811e-98 -7.212847582899559e-98 -6.732247005345622e-98 1.063339513734946e-97 8.638990758726007e-55 2.238754976359414e-54 -2.952688424992372e-54 -1.289669203932924e-53 -5.583517292490707e-54 4.252874788792673e-53
12.9 1.77791678408955e-18 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -0 -0 -0 -0 -0 -0 0 -0 -0 -1.8765637847181e-99 2.161410234011266e-98 4.376492889714286e-98 -1.953642983751019e-97 -5.413724706483107e-97 3.713013116043356e-97 1.783798048095752e-96 6.014694300748455e-97 -3.527261997419077e-96 -2.788169571202774e-96 5.109313779144446e-96 7.025232307946266e-96 -4.112541393842071e-96 1.604226938300484e-56 4.06361437747275e-56 -3.246066609254701e-56 -3.961342346242107e-55 -1.850320455416978e-55
13.05 -9.864733120970819e-18 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -0 -0 -0 -0 -0 -0 0 -0 -1.400415182771903e-97 8.018476138626794e-97 1.963250139146158e-96 -7.053308196533307e-96 -2.250205059880869e-95 2.31342085475345e-95 1.007956408409892e-94 2.617775520873753e-95 -1.616938438916094e-94 -1.35547114461685e-94 1.940568248179382e-94 3.112283384365361e-94 -1.500202042976016e-94 -5.623311701898086e-94 -1.488281224840608e-94 2.553305173073118e-58 6.252488600486345e-58 -1.461394375062552e-57 -5.847101280257936e-57
13.2 -1.412657905640254e-17 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -0 -0 -0 -0 -0 -0 0 -4.79813199570893e-96 6.543077910535343e-95 6.444906797569064e-95 -4.387842145928015e-94 -7.206708252888078e-94 1.569483471836375e-93 4.817848298351005e-93 -1.204214159191307e-94 -8.980269663026726e-93 -6.513640500905928e-93 1.048238832098721e-92 1.347021231513657e-92 -8.630756870283091e-93 -2.167600488334377e-92 -1.858587365811601e-93 2.245476851481871e-92 1.772054885840157e-92 3.373783636859572e-60 1.645537361545112e-59 -1.489514367785992e-59
13.35 -2.006617583049264e-17 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -0 -0 -0 -0 -0 -0 -4.627086074947057e-94 2.381560322477134e-93 3.845377025924971e-93 -1.763185468524761e-92 -3.289723432168909e-92 6.637677534719704e-92 2.21190056196987e-91 -5.895397489297141e-92 -5.841777816987671e-91 -3.429866490315795e-91 5.245253911453371e-91 7.266928985586062e-91 -3.142387255275438e-91 -1.056846922718455e-90 -7.422397547077957e-92 1.264270099611061e-90 8.164004495458203e-91 -2.508344098735531e-91 -5.842473958600522e-91 9.83929337088861e-62 2.332175684152612e-61
13.5 -6.610218636991696e-18 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -0 -0 -0 -0 -0 -1.085980928762302e-92 2.480471530011338e-91 1.134611799018872e-91 -1.581233340336742e-90 -1.047878578747082e-90 4.829212986380602e-90 7.650840637276317e-90 -7.761019957710495e-90 -3.13463130286947e-89 -1.225225772580325e-89 3.31039380104667e-89 3.821974891613799e-89 -1.914453705249194e-89 -4.770166362444822e-89 8.204864532614979e-91 5.225474907962221e-89 3.205470271740732e-89 -2.839924388625809e-89 -4.057140867811305e-89 -1.685956150352214e-89 2.164866649765073e-89 1.18469568286601e-63
13.65 -5.060985110682729e-18 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -0 -0 -0 -0 -5.914293346238549e-90 4.935542122321658e-90 7.609142818401839e-90 -5.793633119710379e-89 -5.60583635013105e-89 2.140330936458951e-88 3.693018814349171e-88 -4.222710463924325e-88 -1.621670892889997e-87 -3.213294959164204e-88 2.591017242950325e-87 2.276859989241257e-87 -1.039729871416666e-87 -2.832512947420832e-87 -1.941638332451505e-88 2.795812375499587e-87 1.344629412731023e-87 -2.089937301632869e-87 -2.367623498484181e-87 -5.164414759105726e-88 6.331403711210172e-88 7.026431761333203e-88 -3.12680781906418e-89
13.8 -3.878995583007088e-18 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -0 -0 -0 -4.395325888831453e-88 3.367372641068228e-87 7.687656491301486e-88 -6.591111977001871e-87 -1.049639880075892e-87 2.101413135695851e-86 1.149231877809344e-86 -3.788971135358001e-86 -6.158118469630485e-86 1.806727891594591e-86 1.592706185403962e-85 1.148225695991889e-85 -8.019273066478278e-86 -1.629348222304699e-85 -8.518549604586249e-87 1.290983039233113e-85 6.115352791237861e-86 -9.327686776695325e-86 -1.197852303691094e-85 2.758917389452969e-88 6.510116003192842e-86 4.762172901134017e-86 -1.732551056095162e-86 -2.327436339046992e-86
13.95 -9.172918107872291e-19 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -0 -0 -2.517919676304263e-86 2.601809720076225e-85 1.802993290936957e-85 -9.612968342465128e-86 -1.625551829680624e-86 7.682912339530708e-85 5.737591864186556e-85 -1.912241772707357e-84 -3.214218881338717e-84 1.875150889475931e-84 9.525967357779652e-84 5.0386124970429e-84 -8.632473381411403e-84 -1.09143749842521e-83 -5.675867810070229e-85 8.416018508857464e-84 3.72161813851573e-84 -5.545619954815241e-84 -5.349159064801055e-84 1.627572963389923e-84 4.847997886331416e-84 2.70847657066053e-84 1.424790583661692e-85 -1.580259192335684e-84 -5.669647852186052e-85
14.1 1.696783616233432e-18 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -0 -1.00096180340935e-84 1.577897094516705e-83 1.520989243448266e-83 -1.123225728034036e-82 -1.913134892097573e-83 9.403423117034755e-83 -7.506951046922853e-85 -2.043902903493197e-82 -9.896934003221187e-83 2.337379006755261e-82 4.056210827285351e-82 8.481847595825615e-83 -6.363306828530664e-82 -6.811263185010024e-82 2.307376850202895e-83 5.297388925208899e-82 2.442149303098424e-82 -2.47128373008471e-82 -2.831489130120744e-82 8.411874725699111e-83 2.999979463163717e-82 1.265797796426861e-82 -5.190533034531786e-83 -8.341671179240606e-83 -1.391143927978899e-83 2.068079793744253e-83
14.25 1.026027303587821e-18 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -0 -1.135868410374532e-82 6.424037125349747e-82 7.764979204572564e-82 -9.474340777901244e-81 -3.396206767715848e-81 4.52324667983986e-82 -1.270693228719034e-81 -7.494651740816319e-81 -4.665018465450726e-81 1.413357721192215e-80 2.336776668944482e-80 -4.468791402789306e-81 -4.606745269033175e-80 -3.70568366985563e-80 1.770316202860388e-80 4.030289885314555e-80 1.627172132931185e-80 -1.771314809031521e-80 -1.62630896097108e-80 6.235827913522902e-81 1.429401695272526e-80 4.324612057184042e-81 -6.441689081855402e-81 -6.671427726054387e-81 -2.664146458837762e-81 2.187076692441026e-81 1.457564178110345e-81
14.4 2.005373426146471e-19 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -0 -9.925948149403483e-81 7.845454603203635e-80 4.053108039337441e-80 -6.088100288954493e-79 -3.229022479471636e-79 2.007120479762528e-78 2.797041548441016e-79 -9.56378670672659e-79 1.60205786980246e-79 1.634900162533857e-78 7.33966454863559e-79 -1.169100562229381e-78 -2.270135885415327e-78 -1.338543405048163e-78 1.850554489883597e-78 3.062199792856746e-78 1.012993961176916e-78 -1.223826775643998e-78 -1.189873920342472e-78 1.789000720849236e-79 8.294053691918903e-79 1.808426227436947e-79 -5.27060918111114e-79 -4.367556378863214e-79 -9.064315636500798e-80 7.581904398866734e-80 8.37819292158832e-80 9.063743859201379e-81
14.55 3.681122845489599e-20 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -0 -8.179090041647785e-79 7.091882812540624e-78 3.167087982435815e-78 -2.590749417754146e-77 -1.468586361825726e-77 1.844491176167616e-76 5.133625351919218e-77 1.101531836892005e-77 2.852356010856255e-77 6.203879924011028e-77 3.304549439629438e-77 -9.156422757102676e-77 -1.47894854166778e-76 -1.467019660399492e-77 1.816006792323982e-76 1.982467967283172e-76 1.474146558880134e-77 -1.102284533717658e-76 -8.650775626273218e-77 1.454014133533367e-77 4.609380064199352e-77 7.547356249677058e-78 -2.71755452593173e-77 -2.382545382441396e-77 6.494959881929664e-79 1.026553453990571e-77 7.218930801536396e-78 -1.183451617377419e-78 -2.018602917950537e-78
14.7 -1.716776010732043e-21 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 0 -4.237835280301868e-77 6.346019814277547e-76 3.334219584328743e-76 -3.40842559910988e-75 -1.019490073471731e-75 1.253152490856151e-74 5.41083765646352e-75 -2.527614932509508e-74 -2.757492903456843e-75 7.828084693485632e-75 -2.654408870206164e-75 -1.143402459400634e-74 -5.000454357235973e-75 4.591094169533376e-75 1.093303808922906e-74 9.862865294640972e-75 -2.324361077358308e-75 -1.067186945586245e-74 -6.616923170246089e-75 1.135125147380853e-75 3.720064349002043e-75 9.409669033068293e-76 -1.703604422333824e-75 -1.143111374868893e-75 4.528515073141859e-76 9.085695351061294e-76 4.818502058756231e-76 7.889329575003506e-77 -1.710025261053144e-76 -7.263410105163123e-77
14.85 1.323953519264133e-22 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -0 -2.455942341954633e-75 3.462316311264949e-74 8.405329252283399e-75 -3.349285528675161e-73 -4.86818442188024e-74 5.525573512243596e-73 2.34458329980684e-73 -2.52542954100204e-72 -6.613653387784101e-73 -2.839711774766189e-73 -3.865260602248492e-73 -4.779394576474439e-73 -2.23973693187148e-73 5.314410331488529e-73 8.319935473522101e-73 2.678509330654532e-73 -5.401987435906103e-73 -8.308316765383351e-73 -3.561211075228567e-73 1.652625511898126e-73 2.979454217952145e-73 7.78166550610326e-74 -8.442594730215483e-74 -6.51520368883826e-74 2.827774209362698e-74 6.398303907718156e-74 2.563528571532784e-74 -5.361179481719255e-75 -1.100707840838619e-74 -3.013340432937003e-75 1.070497126308965e-75
15 2.150006539113385e-22 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 0 -1.624230282584964e-73 2.141150638378721e-72 4.25095488698572e-73 -3.06976955077117e-71 -6.410446783604062e-72 7.845676276578301e-71 1.998378119058442e-71 -1.810574563703733e-70 -7.610454916562275e-71 2.485074519637576e-70 1.796399911837165e-71 -5.585938245029159e-71 2.811549888551435e-71 7.211207780194092e-71 3.24907216108735e-71 -1.140438660100623e-71 -4.47490284344052e-71 -5.346842668297525e-71 -1.427064086717446e-71 2.64359134214302e-71 2.670257637060692e-71 6.224260312221156e-72 -7.55613173095712e-72 -5.033621647782026e-72 1.969568507842349e-72 3.309999081291194e-72 9.07812191609597e-73 -1.080174017632883e-72 -1.097043703571444e-72 -4.844447758878431e-73 1.94275157789114e-73 1.46215489415363e-73
15.15 7.404075909761287e-23 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 0 -1.023963610522482e-71 1.529415610082081e-70 9.561769175063831e-72 -1.80275853026067e-69 4.608997234835599e-70 8.345700518954588e-69 6.699994685091319e-70 -8.182445382557173e-69 -3.406383030668052e-69 2.693689902066475e-68 7.320593966584769e-69 3.833719943821007e-69 3.981019521388489e-69 3.58467152468822e-69 1.565067153164885e-69 -2.738450476294829e-69 -4.177146160820318e-69 -2.080823528288186e-69 8.005914842469047e-70 2.668726795662638e-69 2.029238167749812e-69 3.259312032470296e-70 -6.814289576504248e-70 -4.644452069514001e-70 3.875837865471875e-71 2.029868630318289e-70 3.244906866885176e-71 -1.095095761683672e-70 -8.462799217396839e-71 -2.281791545219351e-71 5.804216306464075e-72 1.064027277851787e-71 2.530361400925951e-72
15.3 -2.365352275083925e-23 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -0 -9.46342896529648e-70 9.713924411608216e-69 -3.700015802332281e-69 -1.202658835003308e-67 2.994579085648289e-68 7.813462428494459e-67 1.042061643485477e-67 -1.258128843473505e-66 -3.201152257469672e-67 2.034912333969793e-66 9.112913686987905e-67 -1.997111493055611e-66 -4.699818089037022e-68 3.715557991388863e-67 -2.235699875197648e-67 -4.130767970805531e-67 -2.020675332918263e-67 -1.466562826143067e-68 1.469978311249003e-67 2.29491698919931e-67 1.32332413494444e-67 -2.43833488312406e-68 -7.427566726480114e-68 -4.160974198557109e-68 4.341714536618305e-69 1.353870132718728e-68 1.631489554700007e-69 -6.26494531275691e-69 -5.161680395849972e-69 -3.34769673761129e-70 1.452238508516994e-69 1.088739644954261e-69 -1.661974811720646e-71 -1.649323358533662e-70
15.45 -6.777602869533941e-24 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 0 -6.536281664573141e-68 9.367935463282642e-67 -4.432921802828901e-68 -8.527920949360033e-66 3.19629143142288e-66 4.932856103510345e-65 -1.778766040531775e-65 -1.441648079096003e-64 -1.080408768709454e-65 9.293295260453831e-65 4.418076042745684e-65 -2.343190114766031e-64 -6.95798026684573e-65 -3.749159275041059e-65 -3.326817847821818e-65 -2.597118426396789e-65 -1.131646322774706e-65 1.19853279962792e-65 1.845818263200356e-65 1.193518506422465e-65 3.293385569659791e-66 -5.477640375681796e-66 -7.567831810238292e-66 -3.540726679723013e-66 5.61284612009171e-67 1.395936672107284e-66 3.744433234841276e-67 -3.949730174125924e-67 -2.464586700329626e-67 8.299334217963612e-68 1.634586358259582e-67 8.833377377892344e-68 2.18331758907351e-68 -1.876742813204846e-68 -9.373144420645196e-69
15.6 -9.231882257965349e-25 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 0 -5.763158548157859e-66 6.74454566325085e-65 -2.809519516302584e-65 -5.81461124777103e-64 4.834047181419517e-64 3.535446484799932e-63 -1.210370554037561e-63 -1.375094746723714e-62 -1.683300420247472e-63 1.556460463480283e-62 4.243894780550895e-63 -1.86415903270122e-62 -9.328994119711814e-63 1.333741944310359e-62 -5.967088227551586e-64 -2.417361882040268e-63 1.376319804728563e-63 2.117710677028261e-63 1.172452025155992e-63 4.130076071961331e-64 -3.10896205346533e-64 -7.659711518151894e-64 -6.461822423248572e-64 -1.744678318780557e-64 1.101363418572276e-64 1.409721470193688e-64 3.779639725467641e-65 -1.940100156708091e-65 -1.488956736276803e-65 6.857822979423003e-66 1.355795281003724e-65 5.552062997003719e-66 -2.34070727409776e-67 -1.442489244316676e-66 -5.695245514469635e-67 -7.430149985824943e-68
15.75 3.892097717309255e-25 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 0 -3.312015796206128e-64 6.240789921177478e-63 -1.842063730577162e-63 -5.488092418654647e-62 2.139746946699175e-62 2.462260991749195e-61 -1.295366990105397e-61 -9.319520259796172e-61 3.357790605446057e-61 1.909839197839543e-60 1.807019628505319e-61 -8.439332492806497e-61 -4.971435211743778e-61 1.689786319375467e-60 5.672672275215748e-61 2.874888297780668e-61 2.296635139341531e-61 1.746411388222736e-61 7.955743188365083e-62 -3.957100235639782e-62 -6.891742646508759e-62 -5.479374215469374e-62 -3.493548840354943e-62 -1.959129383832774e-63 1.87836653900004e-62 1.480655995727146e-62 3.353102857429859e-63 -2.349495153889538e-63 -1.554190542335265e-63 4.441147699722079e-64 7.351233018605938e-64 2.161439892481531e-64 -1.737622536696028e-64 -1.840995013126511e-64 -8.836068603326081e-65 7.054407339409273e-66 -4.117639650830082e-66
15.9 -1.835490818278932e-25 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -1.373202875972285e-62 3.767289842536432e-61 -3.106136322075625e-61 -4.173422327680661e-60 3.438809690048481e-60 1.791310395587935e-59 -1.721143542369304e-59 -7.141697381893243e-59 2.450383908125452e-59 1.851753961799604e-58 2.620066029625718e-59 -1.55518612459437e-58 -4.68652833737474e-59 1.417568846645321e-58 8.175073709381756e-59 -7.346727467434755e-59 1.085375905385551e-59 1.55042826933878e-59 -6.279098837868392e-60 -9.341778904344919e-60 -6.087253147748083e-60 -3.201293623536532e-60 -2.450931380822106e-61 1.71832754501249e-60 2.181066057080596e-60 1.217851951712417e-60 1.823479771680743e-61 -2.848372228325404e-61 -1.804165745532745e-61 -5.724584370713416e-63 4.532499630505765e-62 5.085843388361937e-63 -2.315178616697322e-62 -1.684048908189885e-62 -5.358385276335069e-63 -4.841940743116417e-64 -1.128037724550578e-63 -3.045999086771468e-63
16.05 -2.906625688875195e-25 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 -8.587845432966793e-61 1.692897863990035e-59 -2.017249613800858e-59 -3.838884608969527e-58 2.488879004404875e-58 1.64000075420186e-57 -8.663834885515058e-58 -4.823299747509308e-57 2.909187195541811e-57 1.344792529992131e-56 -4.199646000570824e-57 -2.028272875677013e-56 -2.614182350856526e-57 6.183934776744526e-57 4.781462704474557e-57 -1.00260442740242e-56 -3.955096540189564e-57 -1.757009659896628e-57 -1.295529300470898e-57 -1.040732698089205e-57 -5.064361412857882e-58 5.467130945418504e-59 1.953937169108783e-58 1.994190514619025e-58 1.786275144667933e-58 8.004789215346588e-59 -1.794207743703553e-59 -3.856211831936491e-59 -1.933186901251983e-59 8.934942345316761e-62 3.594982100382476e-60 3.016599234780197e-61 -1.47789949679123e-60 -1.156832274978964e-60 -1.765165124684455e-61 1.235989714384171e-61 -2.743014911989087e-62 -4.328036207106523e-61 -4.270982051044843e-61
16.2 3.961746874228855e-25 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -5.471962069470974e-59 1.150364933738257e-57 -1.195776343458018e-57 -2.426475944496282e-56 3.231988664793441e-56 1.309733327350161e-55 -1.23796614012668e-55 -3.716176549266831e-55 3.743019351675968e-55 1.095531587848591e-54 -3.326912876826865e-55 -1.995781812574711e-54 -3.603267394769593e-55 1.27683060849949e-54 4.321376266785535e-55 -8.917922096049885e-55 -6.117371477943936e-55 3.19954408662193e-55 -1.045935604112128e-55 -9.460688933031721e-56 1.662575450260382e-56 3.253622054903165e-56 2.681396594210853e-56 1.725458178334906e-56 6.638595101875041e-57 -4.263032225470317e-58 -4.712155016903496e-57 -4.496232249988771e-57 -1.873210849335997e-57 1.60067854984866e-58 4.878547559439832e-58 1.410139255770933e-58 -8.554624988084468e-59 -5.002692733372592e-59 1.327008508278262e-59 1.92224526175668e-59 -1.230488663351378e-59 -3.597245762033084e-59 -5.136921977128063e-59 -1.405830121519742e-59
16.35 -4.000925820179047e-25 -0 -0 -0 0 -0 -0 -0 -0 -0 0 -0 -0 0 -0 -0 -0 -0 -0 0 -2.687573883623249e-57 7.886361677288186e-56 -9.675379925000437e-56 -1.072407368132316e-54 2.147067871323771e-54 1.181651353609561e-53 -9.389907211260468e-54 -3.267985141476642e-53 2.009332388356895e-53 7.066057192276337e-53 -4.57672862897468e-53 -1.548888032757559e-52 3.643338715962677e-53 1.752293658551511e-52 3.08381671970573e-53 -3.574630761593798e-53 -3.904338047512693e-53 4.692751258708364e-53 2.341393457126557e-53 8.321207301362032e-54 5.680815995008401e-54 5.244900200222939e-54 2.762416451496917e-54 4.289298658054124e-55 -2.579479242040416e-55 -5.22580922893016e-55 -6.348555824496037e-55 -4.253359328383095e-55 -9.439070935235442e-56 5.467448487197656e-56 6.166763185962724e-56 1.707790159308257e-56 -3.212155971487769e-57 -2.691025172024722e-57 1.738864064740537e-57 1.683124180055848e-57 -2.622738530303466e-57 -5.595550776150015e-57 -5.654063437863221e-57 -2.516652673817385e-58 6.578664861603669e-57
