x exact r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30 r31 r32 r33 r34 r35 r36 r37 r38 r39 r40 r41 r42 r43 r44 r45 r46 r47 r48 r49 r50 r51 r52 r53 r54 r55 r56 r57 r58 r59 r60
3.9 0.0003602202408261455 0.1016865468962857 0.1030578181937981 0.03623320924035001 -0.01938323606254658 -0.03992458823156808 -0.03751373550864991 -0.02155555934346029 -0.01388790355525376 0.0005133068815699907 0.01321804544958906 0.01270085201422379 0.005700758848161396 0.002659917755484895 0.0003535345816904199 0.0005294159627065879 0.0007866937283347372 -0.0004396893810622755 -0.000974904049577479 -0.0008445480137851062 3.121745724652979e-05 0.000711810732363232 0.0007943356661895694 0.0009865370250791944 0.000659201111725477 0.000703475463095135 0.0003791810486370819 0.0003393451841183556 0.0002301167364905262 0.0002991509929692051 0.0003075087343735069 0.0003505694456496012 0.0003548349599476184 0.0003577914896904798 0.0003588758750228763 0.0003597823222960587 0.0003600041742143054 0.0003600986222034098 0.0003601947236274693 0.0003602109258521358 0.0003602189568715942 0.0003602189271563225 0.00036021998672162 0.0003602201079141845 0.0003602202590679677 0.0003602202513521545 0.0003602202603739589 0.0003602202519350833 0.0003602202491894672 0.0003602202437476767 0.0003602202419849356 0.0003602202410869214 0.0003602202408440914 0.0003602202407539479 0.0003602202407465242 0.0003602202407644387 0.0003602202407928812 0.0003602202408103391 0.0003602202408196391 0.000360220240823142 0.0003602202408247832 0.0003602202408254516
4.05 0.0001780045563043854 -0.05309588813059399 -0.05721057164342978 -0.004419394977320393 -0.003988788528189106 -0.04149425288051918 -0.03246817408245049 0.003566180298550643 -0.003093455757677183 -0.003539613882832862 0.006570381392055455 0.009782075518783032 0.006721114391957014 0.002197896355063771 0.0007317300062286764 -0.0002248919650940051 -0.0005213494130522481 0.0002627391957603491 -0.000667267595919759 -0.0008539035652250028 -0.0002586919250942784 0.0001723902191417989 0.0005830482755846075 0.0005141477216084613 0.0006995490201018736 0.0004111500483646611 0.0003048636331369479 6.426813539656736e-05 0.0001090792077787132 0.0001146262228497119 0.0001661357025784408 0.0001687703540177865 0.0001769665266700165 0.0001769020158863368 0.0001770553265705373 0.0001778754129824329 0.0001780157571635176 0.0001780607028380733 0.0001780589902585664 0.0001780334051129957 0.00017800900615606 0.0001780044607191099 0.0001780041621450066 0.0001780044428625874 0.0001780045251897691 0.0001780045515653079 0.00017800455358514 0.0001780045575979843 0.0001780045577161153 0.0001780045566267737 0.0001780045555722649 0.0001780045555511554 0.0001780045557706665 0.000178004555986378 0.0001780045561343238 0.0001780045562356309 0.000178004556280082 0.0001780045562990307 0.0001780045563040562 0.0001780045563048557 0.0001780045563049474 0.0001780045563043498
4.2 8.373098569824285e-05 -0.00288495545185052 0.01306719335671888 -0.04505088513315818 -0.05975918289502442 -0.02054279075291758 -0.005776731475769956 -0.003623428689698375 0.006848975339677345 0.002702337321142402 -0.003051493610927562 0.004390270948033776 0.005933963849755606 0.003664912482049739 0.0008604436352061214 -0.0007602548718559829 -0.0008276155528830122 -0.0008869940055854603 6.527784432789707e-05 -0.0001452911008047959 -0.0005361384670230974 -0.000131929780674342 0.000114480536849507 0.0005243127531372633 0.0004734000344942775 0.0003127192159283614 2.490895667612149e-05 3.774514458408179e-06 1.351748450026018e-05 4.607954224771432e-05 5.862446232116028e-05 8.640468752446625e-05 8.744136463992862e-05 8.55181001883841e-05 8.414101633574014e-05 8.402914625479598e-05 8.395776311755294e-05 8.384790720140471e-05 8.379792362266721e-05 8.374455942708792e-05 8.373058074982236e-05 8.373081211642723e-05 8.373115935068471e-05 8.373104228030696e-05 8.37310333678826e-05 8.373099075257403e-05 8.373098360818405e-05 8.373097359301152e-05 8.373097343222362e-05 8.373097840652931e-05 8.373098219254603e-05 8.373098427671426e-05 8.373098498439214e-05 8.373098538482797e-05 8.373098561917967e-05 8.373098570874054e-05 8.373098573212688e-05 8.373098572006577e-05 8.373098570892567e-05 8.373098570275262e-05 8.373098569981048e-05 8.373098569871011e-05
4.35 3.743806750667564e-05 -0.2076834271226572 -0.1890004945143299 -0.1154153137569148 -0.0599190134258987 -0.02122041821449366 0.008451714286809815 0.01013222948455916 -0.0007729993616612772 0.002893355917251328 0.0009266863236114812 -0.003889222031903985 0.003065847166120495 0.003694167630182933 0.001666883917344536 -0.0001421513532231289 -0.001694437720643961 -0.0006634387655663529 -0.0001268978628903542 9.142217211523896e-05 -5.150192068918242e-05 -0.0005079535180122393 1.308272994326251e-05 0.0003374942184066354 0.0003639766969035529 0.0001259370389600881 2.496251506752834e-05 -5.330450888470767e-05 -1.446881868448828e-05 2.757614079663019e-06 3.729152360452864e-05 4.866013175861422e-05 4.499057721637324e-05 4.056780210440096e-05 3.913265194165325e-05 3.827513947130668e-05 3.786033139322411e-05 3.764263066298457e-05 3.751513544780372e-05 3.746629667406663e-05 3.744485647069114e-05 3.744041177167044e-05 3.743877947810873e-05 3.743839397839416e-05 3.743817305379637e-05 3.743812138649974e-05 3.743808410914405e-05 3.743807132048212e-05 3.743806443241302e-05 3.743806506314885e-05 3.74380661955447e-05 3.743806713018143e-05 3.743806735549315e-05 3.743806750601161e-05 3.743806754896252e-05 3.74380675562259e-05 3.743806753782787e-05 3.743806752237719e-05 3.743806751230939e-05 3.743806750875275e-05 3.743806750677873e-05 3.743806750667544e-05
4.5 1.589001968323679e-05 -0.1070824498844041 -0.09175320733919057 -0.08370231207657243 -0.06110235320623852 -0.0129580400080557 0.003341490139684776 0.01021384831205983 0.009794922753294055 -0.001326927483968219 -0.003341939274203087 -0.001296679042182817 -0.00284721316641708 0.002185390614024011 0.003026583271910329 0.0001849444204927299 -0.0007142174586491874 -0.000855150843727891 -0.0002498621851039434 -3.56158255489924e-05 -0.0001676569251527959 -4.531101372717006e-05 -0.0001007334311145677 0.000127918248635874 0.0001678818768636374 9.332192594540342e-05 7.294937480173564e-06 -7.075925062908318e-05 -4.848114383417943e-05 6.095432897789542e-06 2.469154391490118e-05 2.726816981109335e-05 2.331357569962623e-05 2.02889530179917e-05 1.847616966514564e-05 1.699359907947882e-05 1.647339534000735e-05 1.61069333818162e-05 1.597265707298255e-05 1.591690728745721e-05 1.589917187236639e-05 1.58922897509593e-05 1.589074579939158e-05 1.589019437247462e-05 1.589009385323133e-05 1.589003978675951e-05 1.589003731351698e-05 1.589003196045713e-05 1.589003220728196e-05 1.589002618478863e-05 1.589002320776249e-05 1.589002113568144e-05 1.589002052080957e-05 1.589002004582362e-05 1.589001980613903e-05 1.58900196849153e-05 1.589001965540893e-05 1.589001966215021e-05 1.589001967361631e-05 1.589001967911835e-05 1.589001968194899e-05 1.589001968257036e-05
4.649999999999999 6.393878042781779e-06 0 0.003683969292659961 -0.01869833296545152 -0.02569810875096767 -0.02624799162806576 -0.003669753836390933 0.01609609550533927 0.008613715010752464 0.0009807355558109903 -0.004391951041336253 -0.005140025685943407 0.0008651494768231195 0.0003829952900024952 0.0008756966524951181 0.002580410713196544 0.0003120862371210328 -0.0005390728639119633 -0.000673039901752468 -0.0006215916270876709 -9.169998195754143e-05 0.0002052657940046324 0.0002184168855248062 -3.770984437032758e-05 -0.000106698685964455 2.933730695054858e-06 -5.286898060229671e-05 -7.164032364990561e-05 -1.522633379069794e-05 9.247904904043731e-06 2.253725582332611e-05 1.860096043424557e-05 1.43030469242173e-05 1.140547874573282e-05 9.313736062145061e-06 7.648995250398684e-06 7.055863371013212e-06 6.600346813383083e-06 6.430507749593792e-06 6.384394960242953e-06 6.387683774320174e-06 6.392611332620263e-06 6.393611276836691e-06 6.393741649743937e-06 6.393798848374171e-06 6.393846279678435e-06 6.39386767727188e-06 6.393883371037751e-06 6.393886334220308e-06 6.393885530773114e-06 6.393882717684476e-06 6.393880438538579e-06 6.393879243586621e-06 6.393878603620309e-06 6.393878244332654e-06 6.393878089382766e-06 6.393878033455498e-06 6.39387802921521e-06 6.393878034153147e-06 6.393878038255305e-06 6.393878040947025e-06 6.393878041748998e-06
4.8 2.436202189166995e-06 0 0 0.004180765998186693 -0.0162659979479158 -0.01611936240416014 -0.008060066924719 0.006336575351284761 0.01054024178541632 0.003343078746294458 -0.003129974533054417 -0.00397298672317921 -0.002350542984976563 0.0001218410695694289 0.0004057426975807968 0.0008053725557401279 0.002399408345270058 -5.570330102392931e-05 -0.001266960690434725 -0.0008180938407431967 -0.0001945853920460639 0.000341516036903909 0.0003732305904496865 2.209853568150372e-05 -0.0001841680000621137 -0.0002714889054483506 -8.561235751311809e-05 -2.974090301462885e-05 -4.967119130835944e-06 1.177845417882518e-05 1.516344860502711e-05 1.666341313048102e-05 1.153936079480924e-05 7.677113357769287e-06 5.304376935094954e-06 3.733773809357779e-06 3.071606479323241e-06 2.663814843772746e-06 2.487383811548866e-06 2.441355491728169e-06 2.435782158613011e-06 2.435089681078486e-06 2.435511448282732e-06 2.435895247951711e-06 2.436054686331861e-06 2.436150000623946e-06 2.436180870398628e-06 2.43619726175546e-06 2.436202298300652e-06 2.436203822353154e-06 2.436203825211109e-06 2.436203175726641e-06 2.436202749663275e-06 2.436202480488238e-06 2.436202346668654e-06 2.436202268088914e-06 2.436202225203215e-06 2.436202202744692e-06 2.436202192606534e-06 2.436202189520546e-06 2.43620218854494e-06 2.43620218877178e-06
4.95 8.779867263671815e-07 0 0 0 0.004482890495607568 -0.005789551228678537 -0.008201829280059339 0.001014917044224133 0.002490525580398475 0.003904735550173319 0.002282869542042352 -0.002547136787609881 -0.00424525888139323 -0.001781749139037951 0.0004867988162346908 0.0007848113913189818 0.0008018594651210654 0.00122050529345988 -0.0004024653853422979 -0.001176178464407006 -0.0002527530538759921 0.0002984115302750737 0.0003246078629089597 0.0002204531265352725 -0.0001549959099306437 -0.0004050052602596103 -0.0002297673796846326 -3.748865450079691e-05 2.194504258258716e-05 2.362764657481776e-05 1.692316566142985e-05 1.007416113641658e-05 6.975193460219218e-06 5.615259352952192e-06 3.599126325821298e-06 1.846447103959156e-06 1.322484882474588e-06 1.01369805013075e-06 9.171641470280627e-07 8.942970815762895e-07 8.847682961326502e-07 8.795951898114249e-07 8.781733648037209e-07 8.78006310225174e-07 8.779701237329516e-07 8.779709039918569e-07 8.779714889410161e-07 8.779723355624933e-07 8.779742781838594e-07 8.779798126215911e-07 8.779832076484408e-07 8.779853877051157e-07 8.779861638925471e-07 8.779865406890046e-07 8.77986677628078e-07 8.779867315278541e-07 8.779867403093504e-07 8.779867376159388e-07 8.779867329118943e-07 8.779867299628328e-07 8.77986728061135e-07 8.779867271588283e-07
5.1 2.989800795850968e-07 0 0 0 -0 0.001768469677196645 -0.001898355473887607 -0.00603728502968199 -0.0007592778363625595 0.004484990896064242 0.002889335988229618 -0.0002622762367881007 -0.003389660161384686 -0.002642225012810286 -0.000374993945948752 0.001354737750297388 0.0009559508291420234 -2.787908446545799e-05 0.0003947060794815439 1.27312243623719e-05 -0.0007127572911609677 8.233738573216878e-07 0.0004729837732685767 0.0001900171439772647 -3.447960636181122e-05 -0.0003428643785482971 -0.0003171959959596332 -0.0001087831474477325 2.307547840991626e-05 5.24620606796447e-05 2.639991129129764e-05 5.999076385799596e-06 4.912280422750245e-06 2.97132318476572e-06 1.818623384915948e-06 7.48720714622902e-07 5.622386982230484e-07 3.834782874920932e-07 3.05044838585214e-07 2.945521555463867e-07 2.986867779207867e-07 3.011523749585691e-07 3.003690570178051e-07 2.995132223940737e-07 2.992015376018907e-07 2.990486090291793e-07 2.990064543303652e-07 2.989810472556014e-07 2.989773013086711e-07 2.989762057658576e-07 2.989770822078209e-07 2.989783008801854e-07 2.989791961373442e-07 2.989796938806507e-07 2.989799579222987e-07 2.98980051348457e-07 2.989800859422389e-07 2.989800863369171e-07 2.989800844854347e-07 2.989800826668152e-07 2.989800814424512e-07 2.989800806991243e-07
5.25 9.61099862062722e-08 0 0 0 -0 0 0.0005257602639662242 -0.001558578683369137 -0.0009757183392135077 0.001468842334152553 0.002606818136050061 0.0007893789626495344 -0.001237863921360207 -0.001934662994539927 -0.001057270243014998 0.0009531422956580691 0.00111367729125566 6.149038250207745e-05 -0.0002130905504872305 0.0002811927663856578 0.000109080891252445 -0.0003561866673002989 0.0001285087683214778 0.000352830441254807 2.754002772649623e-05 -0.0002849341915532823 -0.0002786673053879041 -0.0001481750659610701 -1.224219078176975e-05 5.88642138616563e-05 5.037507030548067e-05 1.917477371403871e-05 3.995732244237698e-06 1.085029616094102e-06 3.33070819531845e-07 2.794688595145309e-07 2.588355578726962e-07 2.122424644848837e-07 1.523472276999709e-07 1.188311376571803e-07 1.038100462734349e-07 9.897282194723829e-08 9.742202535893652e-08 9.664831146404536e-08 9.633694930914333e-08 9.621220895403255e-08 9.61524336835943e-08 9.612746733101472e-08 9.611611488706719e-08 9.61111132193113e-08 9.610965663964646e-08 9.610943517478138e-08 9.610949978148927e-08 9.610969648077802e-08 9.61098518075737e-08 9.610994157560062e-08 9.610997952585852e-08 9.610998819551686e-08 9.610998783302512e-08 9.610998692248473e-08 9.610998672910717e-08 9.610998634563829e-08
5.399999999999999 2.914054725394194e-08 0 0 0 -0 0 0 0.0003903655335104476 -0.0003698694316979588 -0.001096710075618026 0.0007618589394934027 0.002421806702201123 -0.0001346179653731701 -0.00112098857872536 -0.0007943280053196239 -0.0001707482119726347 0.0007926165302238397 0.0005948044743223465 -0.0002317299410857545 -0.0001814815266996435 0.0002119049049178516 6.002118400658691e-05 -0.0002561046260171798 0.0001503275713382538 0.0002882551125955746 -0.0001311290921423094 -0.0002909760971518702 -0.0001710089709754194 -3.163569597985532e-05 5.839254258256446e-05 6.41849696411122e-05 1.918842265074348e-05 2.295396777740604e-06 2.341415996772518e-07 -6.613261878766803e-07 1.031969615041959e-07 1.061659422752974e-07 1.125622487954479e-07 1.011760887415321e-07 5.221661493455206e-08 3.715957347580002e-08 3.117518375357682e-08 2.993096620799815e-08 2.936937593686561e-08 2.928190777996742e-08 2.918291422639947e-08 2.916535479204048e-08 2.915134367509261e-08 2.914366145027311e-08 2.91415754978824e-08 2.914118173322103e-08 2.914097464546449e-08 2.914060531907729e-08 2.914044969773818e-08 2.914042561654155e-08 2.914047821346388e-08 2.91405179681157e-08 2.914053981344695e-08 2.914054516946764e-08 2.914054621807371e-08 2.914054642557775e-08 2.914054670518331e-08
5.55 8.327212131566048e-09 0 0 0 -0 0 0 0 2.43695041397394e-05 -0.0002511995856519404 -0.0005369167563093157 0.0005253745316067775 0.00166455373751774 -1.147233195556161e-05 -0.0008307014976299315 -0.0003451033715679479 7.878891726565279e-05 0.0004657507440385139 0.0002599152997530861 -0.0002313838470930779 -0.0002398317830193229 6.289926485458277e-05 0.0001271981563974654 -8.554017865050185e-06 0.0001205385131372879 7.982258952882309e-05 -0.0002190124077189404 -0.0001955001585918897 -1.261725150456314e-05 6.183064252892844e-05 3.771537274149356e-05 8.068624741972034e-06 3.541314585297584e-06 1.028868367037385e-06 -3.228606102896686e-08 -1.21122056330278e-07 -7.966917757695417e-08 -3.497814115348715e-08 4.455932310672359e-09 1.066597723407499e-08 9.987873828185742e-09 9.259183314747736e-09 8.847716665045774e-09 8.543920168187331e-09 8.429648273241604e-09 8.376281394138592e-09 8.352808835546824e-09 8.341784526567606e-09 8.335958990381255e-09 8.331454494597774e-09 8.329282335248246e-09 8.328031122634772e-09 8.327560183499714e-09 8.327276247175364e-09 8.327172709561479e-09 8.327150557757311e-09 8.327168496228905e-09 8.327189183897101e-09 8.327202201609433e-09 8.327207984109557e-09 8.327210597969606e-09 8.327211224224074e-09
