x exact r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30
-4.2 8.373098569715115e-05 6.80927270701232e-06 1.129367138400871e-05 2.055454861399605e-05 3.405256565507017e-05 1.005661529643295e-05 3.829448650888091e-05 7.024542924151111e-05 8.41452300480363e-05 8.573502542089959e-05 8.489144860166989e-05 8.42454252575044e-05 8.396806121724925e-05 8.376472893742968e-05 8.373516697963117e-05 8.372936398110354e-05 8.372950327082655e-05 8.373050609368366e-05 8.37309439174292e-05 8.37309870078438e-05 8.373099351602357e-05 8.373099084480026e-05 8.373098784967771e-05 8.373098623426233e-05 8.373098574631017e-05 8.37309856850015e-05 8.373098568685721e-05 8.373098569158921e-05 8.373098569502358e-05 8.373098569651746e-05 8.373098569737772e-05 8.373098569771507e-05
-4.05 0.0001780045563036163 1.501253582261714e-05 2.553471544221048e-05 5.48847141768671e-05 5.293743593794083e-05 6.348824458137063e-05 0.0001040362295599418 0.0001563083915088108 0.0001812333109840609 0.000181637262447562 0.000179263416092391 0.0001784607429624629 0.0001781866882465434 0.0001780067724750097 0.0001779988635975085 0.0001780007632118673 0.0001780028597698054 0.0001780042621017839 0.0001780045937086706 0.0001780045904698798 0.0001780045684048062 0.0001780045608417699 0.0001780045579098299 0.0001780045564883018 0.0001780045561662031 0.0001780045562308169 0.0001780045562716327 0.0001780045562930997 0.0001780045563009943 0.0001780045563035563 0.0001780045563040347 0.0001780045563041742
-3.9 0.0003602202408252991 3.155522065683731e-05 5.718935727396708e-05 0.00012757063456629 0.0001047693861803619 0.0001815063571790346 0.0002549898372949214 0.000330596492575093 0.0003669155780027433 0.0003656799006828447 0.0003613691993542903 0.0003604953923199354 0.0003602878600423805 0.000360194694518198 0.0003602093751706489 0.0003602170911105214 0.0003602195378013472 0.0003602203117189596 0.0003602203273139248 0.0003602202753854255 0.0003602202432127212 0.0003602202404050192 0.0003602202403679341 0.0003602202404214815 0.000360220240725137 0.0003602202407767798 0.0003602202408075333 0.0003602202408199693 0.0003602202408260061 0.0003602202408266836 0.0003602202408264537 0.0003602202408261936
-3.75 0.0006949389824110438 6.364510513962871e-05 0.0001240752126848052 0.0002735946359900652 0.0002322097495401081 0.0004266971132753548 0.0005615917003953635 0.0006612424765722952 0.0007050889364019359 0.0007017396868910887 0.0006957443272310135 0.0006949636628877821 0.0006948759826515034 0.0006949038706527421 0.0006949305694036265 0.000694938686898 0.0006949397107024991 0.0006949393497309502 0.0006949390323316838 0.000694938981927616 0.0006949389778535663 0.0006949389783251439 0.0006949389804922016 0.000694938982018855 0.000694938982398095 0.0006949389824293332 0.0006949389824207757 0.0006949389824199199 0.0006949389824149795 0.0006949389824131203 0.0006949389824121166 0.0006949389824118909
-3.6 0.001280099129876827 0.0001237051738853849 0.0002582372519463308 0.0005532655100258944 0.0005145347455394327 0.000903338542802653 0.001131121341433318 0.001249818519288775 0.001292586990750962 0.001286980353618034 0.001280404137707638 0.001279913857680407 0.001279953393960716 0.001280078650490193 0.001280098642588717 0.001280101510560982 0.001280100668898648 0.001280099430403173 0.001280099091500453 0.001280099107942141 0.001280099120124565 0.0012800991264046 0.001280099128905817 0.00128009912974879 0.001280099129932432 0.001280099129920623 0.001280099129912455 0.001280099129888236 0.001280099129880663 0.001280099129877866 0.00128009912987779 0.001280099129877735
-3.45 0.002255073031417683 0.0002323939051412994 0.0005140158934986342 0.001064439193678335 0.001085763951195968 0.001768651106741166 0.002114055259201899 0.002237592091111962 0.002267472286935299 0.002260320283677034 0.002254907364012176 0.002254824869477627 0.002254939763839719 0.002255080236691657 0.00225507988647787 0.00225507596726894 0.002255073985346202 0.002255072999182793 0.002255072973476795 0.002255072991834907 0.002255073029400478 0.002255073032557165 0.00225507303193332 0.002255073031666198 0.002255073031533438 0.002255073031485882 0.002255073031427478 0.002255073031421004 0.002255073031417845 0.002255073031419394 0.002255073031419847 0.002255073031420293
-3.3 0.003805588331989193 0.0004228667506087855 0.0009784333115656124 0.001955915637810044 0.002152099604580986 0.003237218597865353 0.003704613952140159 0.003808778818910257 0.003814619826836489 0.003807738888780051 0.003805188741696795 0.003805458308380842 0.003805552562756835 0.003805615720008434 0.003805596440111753 0.003805588896108402 0.00380558791840575 0.003805588170391887 0.003805588286443869 0.003805588348430586 0.003805588339480023 0.003805588335576628 0.003805588333464541 0.003805588332531125 0.003805588332068221 0.003805588331945337 0.003805588331973778 0.0038055883319811 0.003805588331991134 0.00380558833199244 0.0038055883319933 0.003805588331993383
-3.15 0.006162700360512199 0.0007464767768117666 0.001783149395537436 0.003438758523878199 0.004001163726529194 0.005573565508362634 0.006133649052112011 0.006189053293512785 0.006165544276788788 0.006161324926316988 0.006162399686415538 0.006162772781796339 0.006162783455351273 0.006162725399960489 0.006162702006442136 0.006162698362503691 0.006162699100101717 0.006162699953138812 0.006162700399240599 0.006162700373236694 0.006162700365114926 0.006162700362416928 0.006162700361578372 0.00616270036059595 0.006162700360282188 0.006162700360461888 0.006162700360491629 0.006162700360517003 0.006162700360516481 0.006162700360517964 0.006162700360517018 0.006162700360517308
-3 0.009593326588834968 0.001279949686266419 0.00311618850569639 0.005790537883376143 0.006993505214932924 0.009070470300329916 0.009654419637263958 0.009637574523937802 0.009589346509813475 0.009589423481908579 0.00959332183608441 0.009593544072728579 0.009593464585196955 0.009593327832212183 0.009593321417201912 0.009593324646961401 0.009593325624204362 0.009593326709437307 0.009593326642394021 0.009593326621537246 0.009593326587859498 0.009593326587766916 0.0095933265874507 0.009593326588053348 0.009593326588865201 0.009593326588834931 0.009593326588858808 0.00959332658883944 0.009593326588841553 0.009593326588839166 0.009593326588839197 0.00959332658883881
-2.85 0.01438107671432488 0.002133772267947654 0.005230399019392886 0.009346564980167581 0.01152846559996878 0.01401551800261505 0.01452403717165462 0.01443097543098613 0.01437286871987846 0.01437672239625157 0.01438131540735796 0.0143812507440979 0.0143811675713785 0.01438105686609554 0.01438107037349266 0.01438107549908881 0.01438107692266147 0.01438107686327332 0.01438107674305582 0.01438107670243782 0.01438107671508542 0.01438107671061232 0.01438107671320068 0.01438107671438616 0.01438107671437197 0.01438107671439258 0.01438107671432394 0.01438107671433411 0.01438107671432694 0.01438107671432834 0.01438107671432703 0.01438107671432752
-2.7 0.02079811005341738 0.003461087035818506 0.008444493419843286 0.01447305548247924 0.01798320782324205 0.02065370376540328 0.02098375847426595 0.02083856003777874 0.02079075914988363 0.02079547685216596 0.02079829241050636 0.02079810309835587 0.02079808921819237 0.02079809024206656 0.0207981083831813 0.02079811307543767 0.02079811126722251 0.0207981101460936 0.02079810998661391 0.02079811002506131 0.02079811003810967 0.02079811005245007 0.0207981100536562 0.02079811005368502 0.02079811005345478 0.0207981100533739 0.02079811005343873 0.020798110053418 0.02079811005342178 0.02079811005341855 0.02079811005341948 0.02079811005341941
-2.55 0.02907107520904818 0.005465806102803413 0.0131320038228027 0.0215205420164215 0.02663466717447754 0.02915648393674889 0.02923929556471884 0.02908980304193032 0.0290694862335074 0.02907129934716718 0.02907097589342878 0.02907088790774242 0.02907096206303392 0.02907106651947378 0.0290710822750792 0.02907107606321049 0.02907107601673842 0.02907107542805745 0.02907107519992425 0.02907107518601951 0.02907107521743587 0.02907107521188364 0.02907107520972621 0.02907107520908439 0.02907107520902365 0.02907107520911702 0.02907107520904545 0.02907107520905637 0.02907107520904729 0.02907107520905103 0.02907107520905052 0.02907107520905169
-2.4 0.03934616854401966 0.008408011774970343 0.01969412145415449 0.03076168403789864 0.03758542694620199 0.03960506790135233 0.03943936324282846 0.03933811479759042 0.03935181784011781 0.03934880156079631 0.03934580328259366 0.03934596593430158 0.03934605198995251 0.03934619020394694 0.03934617222986348 0.03934616958158405 0.03934616823075152 0.03934616834042888 0.03934616852318908 0.03934616857941434 0.03934616855371494 0.03934616854583071 0.03934616854466007 0.03934616854411278 0.03934616854417401 0.03934616854398278 0.03934616854401702 0.03934616854400684 0.03934616854402238 0.03934616854402225 0.03934616854402379 0.03934616854402345
-2.25 0.05165933092303969 0.01260412952917684 0.02851460028103489 0.04232461633015691 0.05072001806136578 0.0519882866633536 0.05164975433164986 0.0516276534522607 0.0516687110908204 0.05166265593141046 0.05165903191050676 0.0516592694519589 0.05165929731359901 0.05165933842523 0.05165933288658164 0.05165932780310112 0.05165933028889835 0.05165933052609269 0.05165933097136358 0.05165933094005191 0.05165933091659161 0.05165933092305192 0.05165933092305174 0.05165933092324045 0.05165933092278926 0.05165933092299889 0.05165933092301379 0.05165933092305277 0.05165933092304743 0.05165933092304917 0.0516593309230463 0.05165933092304708
-2.1 0.06591718872415966 0.01841902920242888 0.03989877568150933 0.05613870307759403 0.06571269082112749 0.06620704233378032 0.06582350647195813 0.06587101975727143 0.0659234780243135 0.06591923864632017 0.06591727521503961 0.06591734792933353 0.0659172532512597 0.06591719657598481 0.06591717775301446 0.06591718879361221 0.06591718764566061 0.065917189156792 0.06591718877127917 0.06591718872060219 0.06591718872585443 0.06591718872172991 0.06591718872361213 0.06591718872354581 0.06591718872420999 0.06591718872417421 0.06591718872421622 0.06591718872417833 0.06591718872417558 0.06591718872416856 0.06591718872416921 0.06591718872416899
-1.95 0.08189255838677863 0.02624735388600787 0.05400379465599694 0.07191110330001876 0.08209055218716124 0.08207400200029158 0.08177425268642857 0.08184364279645806 0.08188992345795687 0.08189216087465749 0.08189302902836193 0.08189272222026833 0.08189267285749498 0.08189254273815129 0.08189255632886486 0.08189255564247064 0.08189255874425758 0.08189255821298071 0.0818925583250914 0.0818925583823162 0.08189255838178783 0.08189255838585772 0.08189255838548332 0.08189255838680709 0.08189255838692287 0.08189255838690346 0.08189255838678883 0.08189255838679339 0.08189255838678362 0.08189255838678934 0.08189255838678922 0.08189255838679116
-1.8 0.09923561964669946 0.03648219738769427 0.07077224194721443 0.08914772296804024 0.09933285929476143 0.09930267119076477 0.09916519062102876 0.0991960295578663 0.09922343775721981 0.09923290667514854 0.09923612436638224 0.09923574798740972 0.09923567913758005 0.09923561557574778 0.09923561858836953 0.09923562502657363 0.09923562032301678 0.09923561947251344 0.09923561964027747 0.09923561960871473 0.09923561964642251 0.09923561964691523 0.09923561964817502 0.09923561964716714 0.09923561964672942 0.09923561964661921 0.09923561964669786 0.09923561964669433 0.09923561964671401 0.09923561964671375 0.09923561964671612 0.09923561964671614
-1.65 0.1174989336805438 0.04947086620710039 0.08988484133842499 0.1072208144220858 0.1169690325775592 0.1174923831033268 0.1175250683079561 0.1174800981697394 0.1174829054021106 0.1174951853618701 0.1174989355672222 0.1174987812507379 0.117498942728626 0.1174989270308661 0.1174989462029253 0.1174989331654458 0.1174989340669324 0.1174989342899333 0.117498933633874 0.1174989336799429 0.1174989336804395 0.1174989336837507 0.1174989336806432 0.1174989336806693 0.1174989336803865 0.1174989336805534 0.1174989336805413 0.1174989336805743 0.1174989336805629 0.1174989336805636 0.1174989336805602 0.1174989336805616
-1.5 0.1361720750177287 0.06545982250001679 0.1107480896768602 0.1254704077988968 0.1346353716095603 0.136127188282275 0.1362934340053603 0.1361832627265621 0.1361612005521969 0.136169015054309 0.1361714834101466 0.1361719700049339 0.1361719716016294 0.1361721017012523 0.1361720795954394 0.1361720740202201 0.1361720752557039 0.1361720746611619 0.136172075106454 0.1361720750585739 0.1361720750257866 0.136172075016044 0.1361720750179031 0.1361720750173619 0.1361720750179126 0.1361720750177608 0.1361720750177809 0.1361720750177462 0.1361720750177489 0.1361720750177432 0.1361720750177442 0.1361720750177442
-1.35 0.15472029200855 0.08453374101272391 0.1325283450523142 0.1433130926669419 0.1520677642801737 0.1546076069639856 0.1548842540122306 0.154764770974261 0.1547215084338316 0.1547193985204178 0.1547194867805524 0.1547200679939372 0.1547202362310281 0.1547202756593601 0.154720289776894 0.1547202930331482 0.1547202914681903 0.1547202918023435 0.1547202920221013 0.1547202920325916 0.1547202920073893 0.1547202920086878 0.154720292007431 0.1547202920085792 0.1547202920084417 0.1547202920086035 0.1547202920085465 0.1547202920085619 0.1547202920085555 0.1547202920085609 0.1547202920085607 0.1547202920085627
-1.2 0.172621505267099 0.10655642485848 0.154234998601172 0.160325313327856 0.1690386134738032 0.1723204411962805 0.1727478699955243 0.1726913329508649 0.1726355028523907 0.1726234273037806 0.1726209872749093 0.1726216771638422 0.1726214311710494 0.1726215045145739 0.1726214937761143 0.1726215022615717 0.1726215050320192 0.1726215056257883 0.1726215052324878 0.1726215052387017 0.1726215052644448 0.1726215052669392 0.1726215052680975 0.172621505267039 0.1726215052671914 0.1726215052670603 0.1726215052671163 0.1726215052671002 0.1726215052671091 0.1726215052671061 0.1726215052671081 0.1726215052671082
-1.05 0.1893969521672376 0.1311234397779818 0.1748434144840826 0.1762733892301427 0.1852756751068196 0.1887289633931783 0.1894125037036768 0.1894705035340918 0.1894177436455614 0.1894011052710903 0.1893974834760164 0.1893968836539162 0.1893969863689681 0.1893969472497011 0.189396943061367 0.1893969510445483 0.1893969518644624 0.1893969519891061 0.1893969521489624 0.1893969521396999 0.189396952157999 0.1893969521662714 0.1893969521672011 0.1893969521677682 0.1893969521672472 0.1893969521672707 0.1893969521672263 0.1893969521672511 0.1893969521672445 0.1893969521672461 0.1893969521672446 0.1893969521672458
-0.8999999999999999 0.2046325045144852 0.1575370333023552 0.1934362784261436 0.1910789071413537 0.2004120135572368 0.2034475707752431 0.2044978169256893 0.2046790867437044 0.2046506241570968 0.2046374393256835 0.2046333662572523 0.2046328049300266 0.2046325535135844 0.2046324974314042 0.2046325089757778 0.2046325085220261 0.2046325043908244 0.2046325042185429 0.2046325044816773 0.2046325045130433 0.2046325045230068 0.2046325045148808 0.2046325045139388 0.2046325045141986 0.2046325045144047 0.2046325045144411 0.2046325045144968 0.2046325045144839 0.2046325045144922 0.2046325045144896 0.2046325045144907 0.2046325045144909
-0.75 0.2179896531224434 0.1848126431037536 0.2093335771386146 0.2047309991622306 0.2140014842422115 0.2162650918732654 0.2177070726142599 0.2179815250905639 0.2179969502484274 0.217993124750123 0.2179908770984318 0.2179895836711232 0.2179897473747547 0.2179896746349287 0.2179896645411976 0.2179896518630151 0.2179896535093722 0.2179896534617856 0.2179896531280493 0.2179896531320693 0.2179896531283222 0.2179896531247275 0.2179896531224801 0.2179896531217334 0.2179896531224156 0.2179896531224791 0.2179896531224463 0.2179896531224543 0.2179896531224458 0.2179896531224462 0.2179896531224463 0.2179896531224474
-0.6 0.2292069441427488 0.2117228546249902 0.222179988217752 0.2171777841861857 0.2255988737575378 0.2271030913883191 0.2288120019999135 0.2291333869652423 0.2291998963033545 0.2292073686457718 0.2292071186109501 0.2292070387734564 0.229207006864088 0.2292069623580719 0.229206952352758 0.2292069439165901 0.2292069444418954 0.2292069443138341 0.2292069442279182 0.2292069441652559 0.2292069441303391 0.2292069441397769 0.2292069441428718 0.2292069441436227 0.2292069441429385 0.2292069441427707 0.2292069441427625 0.2292069441427467 0.2292069441427493 0.2292069441427488 0.2292069441427504 0.2292069441427509
-0.45 0.2380939825671777 0.2368793220893008 0.2319656958220311 0.2282390905533407 0.234866317346666 0.235929152107764 0.2376414823663114 0.237969012428518 0.23807474949183 0.2380906912902139 0.238093539345703 0.2380939932958434 0.2380939941455634 0.2380939591080731 0.2380939846306534 0.2380939851182345 0.2380939830894587 0.238093982363999 0.2380939825879613 0.2380939825830558 0.2380939825736902 0.2380939825659633 0.2380939825674452 0.2380939825675989 0.238093982567173 0.2380939825671926 0.2380939825671713 0.2380939825671732 0.2380939825671761 0.2380939825671758 0.238093982567177 0.2380939825671773
-0.3 0.2445208669637508 0.2588467266974966 0.2389717033621134 0.2375763390278984 0.2416490940470769 0.2426704794861949 0.2440754387430256 0.2443792073458729 0.2444958710256839 0.2445150489135644 0.2445196469490584 0.2445207100728305 0.2445208018619883 0.2445208630344525 0.2445208531257397 0.2445208655159438 0.2445208671045201 0.2445208670400902 0.2445208668650712 0.2445208669584402 0.2445208669702849 0.2445208669698904 0.2445208669637089 0.2445208669625445 0.2445208669635507 0.2445208669637114 0.2445208669637456 0.2445208669637572 0.2445208669637502 0.244520866963749 0.2445208669637479 0.2445208669637484
-0.15 0.2484061035085831 0.2762765326313049 0.2436500398844135 0.2447344223531259 0.2459763621118045 0.2471736499757233 0.2480379178359803 0.2482890400922035 0.2483836920719379 0.2483999790850729 0.2484051400566783 0.2484060628464081 0.2484059806946478 0.2484060905810926 0.2484060956709778 0.2484061007071947 0.2484061027590965 0.2484061034239387 0.2484061035091346 0.2484061034504739 0.2484061035046092 0.2484061035064567 0.2484061035098226 0.2484061035088203 0.2484061035085599 0.2484061035085036 0.2484061035085717 0.2484061035085711 0.2484061035085802 0.2484061035085768 0.2484061035085787 0.2484061035085782
0 0.2497057706205487 0.2880434974167648 0.2464674465370084 0.2492423606403267 0.2479808391339198 0.2492299807557281 0.2494842003537348 0.2496448735326337 0.249693403062255 0.249701908574448 0.2497053733776325 0.249705470805785 0.2497056676266668 0.2497057718966662 0.2497057693179283 0.2497057726575372 0.2497057695433509 0.2497057704901637 0.2497057706075206 0.2497057706363367 0.2497057706052805 0.2497057706169055 0.2497057706179115 0.2497057706215948 0.2497057706206187 0.249705770620619 0.2497057706205152 0.2497057706205345 0.2497057706205333 0.2497057706205409 0.2497057706205412 0.2497057706205428
